1305,understanding,n,31319,0.89,0.001421097
1285,obviously,r,31299,0.91,0.001420189
1266,potential,j,31289,0.93,0.001419735
1221,normal,j,31265,0.97,0.001418646
1267,increase,n,31247,0.93,0.00141783
1250,winter,n,31227,0.95,0.001416922
1329,identity,n,31163,0.88,0.001414018
1261,hide,v,31098,0.94,0.001411069
1245,return,n,31058,0.95,0.001409254
1271,independent,j,31044,0.93,0.001408618
1280,apartment,n,31012,0.93,0.001407166
1248,supposed,j,31005,0.95,0.001406849
1292,terms,i,30996,0.92,0.00140644
1286,horse,n,30993,0.92,0.001406304
1279,express,v,30947,0.93,0.001404217
1276,contract,n,30906,0.93,0.001402357
1263,club,n,30800,0.95,0.001397547
1258,screen,n,30758,0.95,0.001395641
1297,share,n,30752,0.92,0.001395369
1251,village,n,30741,0.96,0.00139487
1301,observe,v,30737,0.92,0.001394688
1262,gold,n,30733,0.95,0.001394507
1278,Christian,j,30726,0.94,0.001394189
1303,inside,r,30715,0.91,0.00139369
1259,gain,v,30667,0.95,0.001391512
1337,present,j,30645,0.89,0.001390514
1243,handle,v,30634,0.97,0.001390015
1270,presence,n,30624,0.95,0.001389561
1277,crowd,n,30542,0.94,0.00138584
1293,demand,n,30519,0.93,0.001384797
1283,previous,j,30490,0.94,0.001383481
1290,ride,v,30476,0.94,0.001382846
1294,reporter,n,30416,0.93,0.001380123
1361,associate,v,30406,0.88,0.001379669
1273,shape,n,30396,0.95,0.001379216
1314,basis,n,30377,0.92,0.001378353
1265,farm,n,30291,0.96,0.001374451
1298,tool,n,30286,0.93,0.001374224
1289,prison,n,30248,0.94,0.0013725
1268,middle,n,30199,0.96,0.001370277
1253,refuse,v,30173,0.98,0.001369097
1291,guard,n,30159,0.94,0.001368462
1304,facility,n,30107,0.93,0.001366102
1341,tomorrow,r,30098,0.91,0.001365694
1319,contribute,v,30090,0.92,0.001365331
1311,leadership,n,30047,0.93,0.00136338
1348,principle,n,30011,0.9,0.001361746
1313,pound,n,29946,0.93,0.001358797
1288,target,n,29866,0.96,0.001355167
1342,technique,n,29828,0.91,0.001353443
1315,bright,j,29780,0.93,0.001351265
1326,additional,j,29771,0.93,0.001350856
1282,strength,n,29769,0.96,0.001350765
1284,band,n,29769,0.96,0.001350765
1320,tiny,j,29756,0.93,0.001350176
1310,light,j,29731,0.94,0.001349041
1306,average,j,29717,0.94,0.001348406
1358,cry,v,29690,0.9,0.001347181
1335,promote,v,29679,0.92,0.001346682
1281,willing,j,29635,0.97,0.001344685
1344,ear,n,29597,0.92,0.001342961
1327,while,n,29579,0.93,0.001342144
1312,earn,v,29560,0.94,0.001341282
1328,highly,r,29554,0.93,0.00134101
1302,flight,n,29535,0.95,0.001340148
1365,result,v,29515,0.9,0.00133924
1307,emerge,v,29496,0.95,0.001338378
1423,kind,r,29474,0.86,0.00133738
1299,wild,j,29473,0.96,0.001337334
1364,aspect,n,29460,0.9,0.001336745
1396,document,n,29437,0.88,0.001335701
1300,vehicle,n,29421,0.96,0.001334975
1350,lift,v,29354,0.92,0.001331935
1316,operate,v,29345,0.95,0.001331527
1308,advantage,n,29340,0.95,0.0013313
1322,protection,n,29336,0.94,0.001331118
1317,guest,n,29328,0.95,0.001330755
1330,title,n,29210,0.94,0.001325401
1386,demonstrate,v,29170,0.9,0.001323586
1295,deliver,v,29169,0.97,0.001323541
1287,interested,j,29155,0.98,0.001322905
1433,context,n,29113,0.86,0.001321
1309,quick,j,29108,0.96,0.001320773
1376,procedure,n,29044,0.9,0.001317869
1460,mean,n,28991,0.85,0.001315464
1325,collect,v,28946,0.95,0.001313422
1355,limit,v,28901,0.93,0.00131138
1462,learning,n,28869,0.85,0.001309928
1334,river,n,28862,0.95,0.00130961
1385,belief,n,28844,0.91,0.001308794
1338,count,v,28836,0.95,0.001308431
1323,settle,v,28827,0.96,0.001308022
1321,block,n,28826,0.96,0.001307977
1352,competition,n,28752,0.93,0.001304619
1336,living,n,28736,0.95,0.001303893
1340,marry,v,28722,0.95,0.001303258
1333,faith,n,28710,0.95,0.001302713
1387,anybody,p,28704,0.91,0.001302441
1346,folk,n,28698,0.94,0.001302169
1438,smile,n,28698,0.87,0.001302169
1351,border,n,28636,0.94,0.001299356
1332,lesson,n,28623,0.96,0.001298766
1384,measure,v,28612,0.91,0.001298267
1357,claim,n,28609,0.94,0.001298131
1363,warm,j,28600,0.93,0.001297722
1345,shop,n,28589,0.95,0.001297223
1379,chairman,n,28560,0.92,0.001295907
1380,baseball,n,28551,0.92,0.001295499
1353,jump,v,28504,0.94,0.001293366
1324,feed,v,28494,0.97,0.001292912
1368,annual,j,28471,0.93,0.001291869
1399,influence,n,28387,0.91,0.001288057
1343,path,n,28344,0.96,0.001286106
1388,murder,n,28335,0.92,0.001285698
1395,coffee,n,28331,0.92,0.001285516
1419,perspective,n,28324,0.9,0.001285199
1393,past,i,28278,0.92,0.001283111
1485,finding,n,28246,0.85,0.001281659
1362,critic,n,28244,0.94,0.001281569
1367,failure,n,28234,0.94,0.001281115
1390,religion,n,28220,0.92,0.00128048
1473,academic,j,28216,0.86,0.001280298
1394,engage,v,28194,0.92,0.0012793
1331,mostly,r,28178,0.97,0.001278574
1400,anyway,r,28170,0.92,0.001278211
1391,review,n,28141,0.93,0.001276895
1370,Christmas,n,28046,0.94,0.001272585
1410,native,j,28026,0.92,0.001271677
1359,equipment,n,28023,0.95,0.001271541
1449,function,n,28011,0.88,0.001270996
1381,soft,j,27970,0.94,0.001269136
1403,female,j,27952,0.92,0.001268319
1347,order,v,27950,0.97,0.001268229
1383,egg,n,27917,0.94,0.001266731
1339,unless,c,27908,0.98,0.001266323
1356,fit,v,27875,0.96,0.001264825
1459,voter,n,27768,0.89,0.00125997
1404,youth,n,27755,0.93,0.00125938
1397,speed,n,27740,0.93,0.0012587
1392,editor,n,27734,0.94,0.001258428
1407,afraid,j,27727,0.93,0.00125811
1426,cook,v,27725,0.91,0.001258019
1371,comment,n,27712,0.95,0.001257429
1360,worth,i,27687,0.97,0.001256295
1349,survive,v,27682,0.98,0.001256068
1354,gather,v,27659,0.97,0.001255024
1435,hey,u,27659,0.91,0.001255024
1369,French,j,27590,0.96,0.001251894
1372,responsible,j,27569,0.96,0.001250941
1424,intelligence,n,27555,0.92,0.001250305
1488,classroom,n,27531,0.87,0.001249216
1398,cross,v,27524,0.94,0.001248899
1412,wonderful,j,27494,0.93,0.001247538
1374,approach,v,27449,0.96,0.001245496
1373,affair,n,27432,0.96,0.001244724
1565,nod,v,27283,0.82,0.001237963
1464,hell,n,27278,0.9,0.001237737
1378,spread,v,27266,0.96,0.001237192
1480,historical,j,27266,0.89,0.001237192
1431,view,v,27258,0.92,0.001236829
1421,blow,v,27254,0.94,0.001236648
1377,regular,j,27244,0.96,0.001236194
1469,category,n,27219,0.9,0.001235059
1366,insist,v,27205,0.97,0.001234424
1411,broad,j,27191,0.94,0.001233789
1432,grade,n,27178,0.92,0.001233199
1408,quarter,n,27125,0.95,0.001230794
1422,construction,n,27114,0.94,0.001230295
1441,Indian,j,27100,0.92,0.00122966
1509,search,n,27087,0.87,0.00122907
1418,suit,n,27066,0.95,0.001228117
1389,gift,n,27050,0.96,0.001227391
1440,clothes,n,27033,0.92,0.00122662
1382,ignore,v,27023,0.97,0.001226166
1375,until,i,27007,0.97,0.00122544
1475,Internet,n,26983,0.9,0.001224351
1467,moral,j,26980,0.91,0.001224215
1486,grab,v,26951,0.89,0.001222899
1430,shoe,n,26945,0.94,0.001222627
1402,commit,v,26943,0.96,0.001222536
1409,background,n,26907,0.96,0.001220902
1530,lean,v,26896,0.86,0.001220403
1415,slightly,r,26887,0.95,0.001219995
1420,growing,j,26858,0.95,0.001218679
1478,negative,j,26847,0.9,0.00121818
1405,wave,n,26844,0.96,0.001218044
1437,focus,n,26815,0.93,0.001216728
1416,reaction,n,26771,0.96,0.001214732
1457,below,r,26765,0.92,0.001214459
1442,quiet,j,26732,0.93,0.001212962
1406,move,n,26717,0.96,0.001212281
1434,committee,n,26697,0.94,0.001211374
1456,wine,n,26682,0.92,0.001210693
1413,deny,v,26675,0.96,0.001210376
1443,dress,v,26669,0.93,0.001210103
1429,burn,v,26646,0.95,0.00120906
1479,following,j,26643,0.91,0.001208924
1401,threaten,v,26587,0.97,0.001206383
1455,combine,v,26570,0.93,0.001205611
1454,average,n,26568,0.93,0.00120552
1427,connection,n,26552,0.95,0.001204794
1414,apparently,r,26513,0.97,0.001203025
1451,active,j,26507,0.93,0.001202753
1491,participate,v,26500,0.91,0.001202435
1470,relatively,r,26476,0.92,0.001201346
1439,location,n,26463,0.94,0.001200756
1453,chief,j,26456,0.93,0.001200438
1417,twice,r,26450,0.97,0.001200166
1428,charge,v,26432,0.96,0.001199349
1471,victory,n,26422,0.92,0.001198896
1468,United,j,26396,0.93,0.001197716
1448,drive,n,26373,0.94,0.001196672
1561,assessment,n,26318,0.85,0.001194177
1450,bone,n,26282,0.94,0.001192543
1458,cool,j,26279,0.94,0.001192407
1558,literature,n,26254,0.86,0.001191273
1502,appropriate,j,26237,0.91,0.001190501
1514,yesterday,r,26215,0.9,0.001189503
1425,destroy,v,26177,0.97,0.001187779
1436,mistake,n,26080,0.96,0.001183377
1513,primary,j,26043,0.9,0.001181699
1511,democracy,n,26039,0.91,0.001181517
1476,healthy,j,26009,0.94,0.001180156
1487,direct,j,26008,0.92,0.00118011
1452,extend,v,25969,0.95,0.001178341
1496,exercise,n,25934,0.92,0.001176753
1497,knee,n,25912,0.92,0.001175754
1463,bus,n,25850,0.95,0.001172941
1482,tour,n,25781,0.94,0.00116981
1528,application,n,25735,0.9,0.001167723
1499,tape,n,25730,0.93,0.001167496
1444,promise,v,25720,0.97,0.001167042
1518,next,i,25720,0.91,0.001167042
1529,neck,n,25716,0.9,0.001166861
1447,complete,j,25699,0.97,0.00116609
1498,flower,n,25642,0.93,0.001163503
1466,remind,v,25525,0.96,0.001158194
1481,medicine,n,25511,0.95,0.001157559
1445,aware,j,25503,0.97,0.001157196
1446,neighbor,n,25497,0.97,0.001156924
1484,photo,n,25492,0.94,0.001156697
1662,Iraqi,j,25446,0.82,0.00115461
1472,key,n,25436,0.96,0.001154156
1526,lady,n,25436,0.92,0.001154156
1483,depend,v,25405,0.95,0.001152749
1477,fire,v,25390,0.96,0.001152069
1490,justice,n,25377,0.95,0.001151479
1505,cut,n,25327,0.94,0.00114921
1533,tall,j,25304,0.92,0.001148167
1494,pair,n,25289,0.95,0.001147486
1596,educational,j,25282,0.87,0.001147168
1543,football,n,25271,0.91,0.001146669
1590,lip,n,25250,0.87,0.001145716
1555,welcome,v,25241,0.9,0.001145308
1489,contact,n,25218,0.95,0.001144264
1461,demand,v,25207,0.97,0.001143765
1572,instruction,n,25190,0.89,0.001142994
1492,daily,j,25179,0.95,0.001142495
1465,dangerous,j,25170,0.97,0.001142086
1512,eastern,j,25103,0.94,0.001139046
1500,hire,v,25073,0.95,0.001137685
1493,fair,j,25064,0.96,0.001137277
1474,visit,n,25000,0.97,0.001134373
1537,writing,n,24995,0.92,0.001134146
1582,importance,n,24946,0.89,0.001131922
1535,hate,v,24921,0.93,0.001130788
1503,supply,n,24920,0.96,0.001130743
1516,device,n,24918,0.94,0.001130652
1539,male,j,24873,0.93,0.00112861
1507,actor,n,24848,0.96,0.001127476
1584,fat,n,24844,0.89,0.001127294
1504,fully,r,24842,0.96,0.001127203
1522,exchange,n,24826,0.94,0.001126477
1550,shut,v,24773,0.92,0.001124072
1524,studio,n,24765,0.94,0.001123709
1542,expression,n,24748,0.93,0.001122938
1515,circle,n,24735,0.95,0.001122348
1538,press,v,24716,0.93,0.001121486
1580,salt,n,24711,0.9,0.001121259
1637,breath,n,24668,0.87,0.001119308
1520,bottom,n,24653,0.95,0.001118627
1517,progress,n,24645,0.95,0.001118264
1495,famous,j,24631,0.97,0.001117629
1534,plate,n,24592,0.94,0.00111586
1532,plastic,n,24563,0.94,0.001114544
1604,obtain,v,24538,0.89,0.001113409
1548,abuse,n,24534,0.93,0.001113228
1501,familiar,j,24515,0.97,0.001112366
1508,birth,n,24515,0.97,0.001112366
1546,chicken,n,24465,0.93,0.001110097
1549,theater,n,24447,0.93,0.00110928
1510,tie,v,24408,0.97,0.001107511
1519,front,n,24402,0.96,0.001107238
1647,teaching,n,24387,0.87,0.001106558
1527,colleague,n,24370,0.95,0.001105786
1575,climb,v,24367,0.92,0.00110565
1506,will,n,24351,0.98,0.001104924
1523,clean,j,24325,0.96,0.001103744
1556,domestic,j,24313,0.93,0.0011032
1521,island,n,24311,0.96,0.001103109
1600,sugar,n,24310,0.9,0.001103064
1651,okay,r,24243,0.87,0.001100024
1541,alive,j,24184,0.95,0.001097347
1531,damage,n,24155,0.96,0.001096031
1559,rain,n,24134,0.93,0.001095078
1660,jury,n,24072,0.87,0.001092265
1540,start,n,24071,0.96,0.001092219
1617,meaning,n,24064,0.9,0.001091902
1624,presidential,j,24057,0.89,0.001091584
1568,leaf,n,24044,0.93,0.001090994
1566,paint,v,24038,0.93,0.001090722
1553,session,n,24010,0.95,0.001089451
1633,poll,n,24009,0.89,0.001089406
1552,extra,j,24006,0.95,0.00108927
1560,desire,n,23994,0.94,0.001088725
1525,train,v,23990,0.97,0.001088544
1545,attack,v,23971,0.95,0.001087682
1586,software,n,23954,0.92,0.00108691
1562,injury,n,23935,0.94,0.001086048
1567,fuel,n,23934,0.94,0.001086003
1547,army,n,23929,0.95,0.001085776
1591,reading,n,23919,0.92,0.001085322
1627,Supreme,j,23904,0.9,0.001084642
1585,ticket,n,23902,0.92,0.001084551
1592,urban,j,23889,0.92,0.001083961
1609,athlete,n,23868,0.91,0.001083008
1599,above,r,23866,0.92,0.001082917
1576,sweet,j,23843,0.94,0.001081874
1621,instrument,n,23831,0.91,0.001081329
1570,dry,j,23809,0.94,0.001080331
1536,otherwise,r,23793,0.97,0.001079605
1564,northern,j,23783,0.94,0.001079151
1607,complex,j,23751,0.92,0.001077699
1557,lots,p,23750,0.95,0.001077654
1589,strange,j,23744,0.93,0.001077382
1603,explore,v,23744,0.92,0.001077382
1571,Russian,j,23739,0.94,0.001077155
1614,scientific,j,23691,0.92,0.001074977
1551,map,n,23666,0.96,0.001073842
1593,mental,j,23650,0.93,0.001073116
1588,corporate,j,23621,0.93,0.001071801
1578,engine,n,23617,0.94,0.001071619
1629,pocket,n,23580,0.91,0.00106994
1601,planet,n,23567,0.93,0.00106935
1544,intend,v,23554,0.97,0.00106876
1594,increasingly,r,23529,0.93,0.001067626
1597,somewhere,r,23527,0.93,0.001067535
1669,desk,n,23455,0.89,0.001064268
1618,mom,n,23450,0.92,0.001064041
1581,expand,v,23417,0.94,0.001062544
1587,disappear,v,23389,0.94,0.001061274
1653,empty,j,23365,0.9,0.001060185
1574,pool,n,23346,0.96,0.001059322
1583,metal,n,23317,0.95,0.001058007
1635,consequence,n,23307,0.92,0.001057553
1577,lead,n,23301,0.96,0.001057281
1569,direct,v,23298,0.96,0.001057144
1563,respect,n,23274,0.96,0.001056055
1702,basically,r,23265,0.88,0.001055647
1554,danger,n,23244,0.97,0.001054694
1579,fourth,m,23227,0.96,0.001053923
1595,lunch,n,23220,0.94,0.001053605
1573,fight,n,23211,0.96,0.001053197
1630,thin,j,23194,0.92,0.001052425
1654,regional,j,23182,0.91,0.001051881
1642,minority,n,23167,0.92,0.0010512
1602,favorite,j,23159,0.94,0.001050837
1626,commitment,n,23152,0.93,0.00105052
1631,temperature,n,23111,0.93,0.001048659
1620,alone,j,23106,0.93,0.001048432
1671,thanks,n,23061,0.9,0.001046391
1676,conclusion,n,23034,0.9,0.001045165
1655,trail,n,23030,0.91,0.001044984
1598,farmer,n,23005,0.95,0.00104385
1622,predict,v,22942,0.94,0.001040991
1643,straight,r,22929,0.93,0.001040401
1641,adopt,v,22880,0.93,0.001038178
1638,sight,n,22878,0.93,0.001038087
1876,variable,n,22868,0.81,0.001037633
1612,carefully,r,22837,0.95,0.001036227
1634,proposal,n,22830,0.94,0.001035909
1678,shadow,n,22803,0.91,0.001034684
1625,emotional,j,22773,0.94,0.001033323
1644,attempt,v,22758,0.93,0.001032642
1646,works,n,22722,0.93,0.001031009
1760,outcome,n,22721,0.87,0.001030963
1613,soul,n,22713,0.96,0.0010306
1694,county,n,22675,0.9,0.001028876
1606,greatest,j,22673,0.96,0.001028785
1681,analyst,n,22662,0.91,0.001028286
1649,aid,n,22642,0.93,0.001027379
1742,ethnic,j,22632,0.88,0.001026925
1611,repeat,v,22622,0.96,0.001026471
1605,enemy,n,22621,0.97,0.001026426
1623,weather,n,22586,0.95,0.001024838
1666,storm,n,22562,0.93,0.001023749
1616,panel,n,22529,0.96,0.001022251
1732,chest,n,22508,0.89,0.001021298
1665,theme,n,22494,0.93,0.001020663
1685,regulation,n,22479,0.92,0.001019982
1703,e-mail,n,22467,0.91,0.001019438
1675,yellow,j,22452,0.93,0.001018757
1691,revenue,n,22445,0.92,0.00101844
1714,investor,n,22410,0.91,0.001016852
1672,fruit,n,22401,0.93,0.001016443
1721,male,n,22398,0.9,0.001016307
1656,novel,n,22392,0.94,0.001016035
1608,surround,v,22391,0.97,0.001015989
1659,organize,v,22389,0.94,0.001015899
1667,union,n,22380,0.93,0.00101549
1661,breast,n,22362,0.94,0.001014674
1619,married,j,22352,0.97,0.00101422
1711,loan,n,22324,0.91,0.001012949
1639,cover,n,22301,0.96,0.001011906
1697,difficulty,n,22288,0.92,0.001011316
1632,surprise,n,22275,0.96,0.001010726
1658,somehow,r,22267,0.94,0.001010363
1680,conclude,v,22247,0.93,0.001009455
1640,balance,n,22243,0.96,0.001009274
1615,impossible,j,22233,0.98,0.00100882
1704,generate,v,22213,0.92,0.001007913
1628,bear,v,22190,0.97,0.001006869
1838,gender,n,22190,0.85,0.001006869
1610,invite,v,22158,0.98,0.001005417
1645,connect,v,22100,0.96,0.001002785
1689,largely,r,22097,0.93,0.001002649
1772,component,n,22085,0.88,0.001002105
1677,prime,j,22075,0.94,0.001001651
1818,significantly,r,22038,0.86,0.000999972
1636,half,n,22029,0.97,0.000999564
1741,internal,j,22025,0.91,0.000999382
1663,human,n,22022,0.95,0.000999246
1652,photograph,n,22016,0.96,0.000998974
1657,code,n,22015,0.95,0.000998928
1755,setting,n,22004,0.9,0.000998429
1664,acknowledge,v,21983,0.95,0.000997476
1650,advice,n,21970,0.96,0.000996887
1668,record,v,21939,0.95,0.00099548
1748,nose,n,21938,0.91,0.000995435
1734,thick,j,21932,0.92,0.000995162
1725,muscle,n,21931,0.92,0.000995117
1709,trend,n,21894,0.93,0.000993438
1688,ring,n,21873,0.94,0.000992485
1648,belong,v,21856,0.97,0.000991714
1693,locate,v,21843,0.94,0.000991124
1745,content,n,21821,0.91,0.000990126
1744,stress,n,21813,0.92,0.000989763
1726,notion,n,21801,0.93,0.000989218
1731,Japanese,j,21800,0.92,0.000989173
1682,dance,n,21799,0.95,0.000989127
1705,anymore,r,21771,0.94,0.000987857
1701,train,n,21766,0.94,0.00098763
1716,profit,n,21754,0.93,0.000987086
1771,extent,n,21727,0.9,0.00098586
1684,like,j,21723,0.95,0.000985679
1736,museum,n,21715,0.93,0.000985316
1683,limit,n,21714,0.95,0.000985271
1699,recommend,v,21707,0.94,0.000984953
1674,expensive,j,21706,0.96,0.000984908
1686,being,n,21695,0.95,0.000984409
1706,propose,v,21691,0.94,0.000984227
1740,feature,v,21678,0.92,0.000983637
1696,package,n,21665,0.95,0.000983047
1707,thinking,n,21663,0.94,0.000982957
1712,currently,r,21636,0.94,0.000981731
1746,select,v,21617,0.92,0.000980869
1776,contrast,n,21581,0.91,0.000979236
1753,bottle,n,21569,0.92,0.000978691
1723,hearing,n,21560,0.94,0.000978283
1722,meal,n,21556,0.94,0.000978101
1750,outside,r,21556,0.92,0.000978101
1767,ought,v,21552,0.91,0.00097792
1673,under,r,21521,0.97,0.000976513
1698,bridge,n,21497,0.95,0.000975424
1710,visitor,n,21490,0.95,0.000975107
1784,shirt,n,21486,0.9,0.000974925
1717,angry,j,21485,0.94,0.00097488
1806,influence,v,21448,0.89,0.000973201
1739,unique,j,21436,0.93,0.000972656
1719,deep,r,21413,0.95,0.000971613
1679,struggle,v,21370,0.97,0.000969662
1757,dress,n,21362,0.92,0.000969299
1730,earth,n,21350,0.94,0.000968754
1735,cash,n,21343,0.94,0.000968437
1768,ensure,v,21341,0.92,0.000968346
1743,link,v,21335,0.94,0.000968074
1670,fear,v,21333,0.98,0.000967983
1778,wake,v,21330,0.91,0.000967847
1690,shift,v,21323,0.96,0.000967529
1752,actual,j,21321,0.93,0.000967438
1724,traffic,n,21296,0.95,0.000966304
1718,crew,n,21238,0.95,0.000963672
1692,mark,v,21236,0.97,0.000963581
1800,slip,v,21233,0.91,0.000963445
1687,last,v,21219,0.97,0.00096281
1782,brown,j,21175,0.92,0.000960814
1833,silence,n,21169,0.89,0.000960541
1695,appearance,n,21146,0.97,0.000959498
1812,due,i,21141,0.9,0.000959271
1788,cat,n,21135,0.92,0.000958999
1790,capacity,n,21102,0.92,0.000957501
1713,comfortable,j,21101,0.96,0.000957456
1862,regime,n,21101,0.88,0.000957456
1880,perception,n,21086,0.87,0.000956775
1761,ad,n,21064,0.93,0.000955777
1737,beauty,n,21060,0.95,0.000955595
1700,obvious,j,21052,0.97,0.000955232
1940,intervention,n,21021,0.84,0.000953826
1727,capture,v,21018,0.96,0.00095369
1795,snow,n,21011,0.92,0.000953372
1815,golf,n,20979,0.91,0.00095192
1720,accident,n,20964,0.97,0.000951239
1715,but,i,20961,0.97,0.000951103
1813,basketball,n,20955,0.91,0.000950831
1708,possibly,r,20953,0.97,0.00095074
1728,prefer,v,20946,0.96,0.000950423
1733,search,v,20943,0.96,0.000950287
1783,standard,j,20917,0.93,0.000949107
1805,soil,n,20916,0.91,0.000949061
1789,contribution,n,20912,0.92,0.00094888
1759,sick,j,20906,0.94,0.000948608
1780,airport,n,20897,0.93,0.000948199
1769,Catholic,j,20866,0.94,0.000946793
1774,long-term,j,20841,0.94,0.000945658
1758,file,n,20832,0.95,0.00094525
1751,appreciate,v,20806,0.95,0.00094407
1825,governor,n,20802,0.91,0.000943889
1738,emergency,n,20796,0.96,0.000943616
1766,sheet,n,20787,0.94,0.000943208
1747,root,n,20774,0.96,0.000942618
1801,percentage,n,20774,0.92,0.000942618
1756,launch,v,20767,0.95,0.000942301
1754,hardly,r,20757,0.95,0.000941847
1827,user,n,20681,0.91,0.000938398
1792,estate,n,20673,0.93,0.000938035
1843,bowl,n,20662,0.91,0.000937536
1793,guide,n,20646,0.93,0.00093681
1773,mix,v,20642,0.95,0.000936629
1873,topic,n,20640,0.89,0.000936538
1808,correct,j,20613,0.93,0.000935313
1729,truly,r,20576,0.98,0.000933634
1749,declare,v,20550,0.97,0.000932454
1763,matter,v,20534,0.96,0.000931728
1868,tooth,n,20515,0.9,0.000930866
1762,defend,v,20510,0.96,0.000930639
1779,challenge,v,20510,0.95,0.000930639
1824,frequently,r,20508,0.92,0.000930548
1811,estimate,v,20474,0.93,0.000929006
1777,zone,n,20472,0.95,0.000928915
1781,chief,n,20453,0.95,0.000928053
1834,rating,n,20413,0.92,0.000926238
1775,slow,j,20404,0.96,0.00092583
1803,funny,j,20399,0.94,0.000925603
1857,score,v,20391,0.91,0.00092524
1787,ultimately,r,20387,0.95,0.000925058
1883,bedroom,n,20387,0.9,0.000925058
1797,politician,n,20360,0.95,0.000923833
1899,requirement,n,20358,0.89,0.000923742
1817,crazy,j,20345,0.93,0.000923152
1764,judge,v,20320,0.97,0.000922018
1770,extremely,r,20310,0.96,0.000921564
1794,circumstance,n,20310,0.95,0.000921564
1798,steal,v,20296,0.95,0.000920929
1802,meat,n,20271,0.95,0.000919795
1840,fee,n,20263,0.93,0.000919432
1854,hall,n,20236,0.92,0.000918207
1796,English,j,20235,0.95,0.000918161
1937,pepper,n,20220,0.87,0.000917481
1765,duty,n,20204,0.97,0.000916755
1809,Jewish,j,20196,0.94,0.000916392
1785,pilot,n,20192,0.96,0.00091621
1912,stir,v,20174,0.89,0.000915393
1841,landscape,n,20171,0.93,0.000915257
1828,dad,n,20164,0.94,0.00091494
1799,pursue,v,20136,0.96,0.000913669
1807,surgery,n,20118,0.95,0.000912852
1816,investigate,v,20117,0.94,0.000912807
1998,faculty,n,20104,0.85,0.000912217
1804,neither,r,20100,0.95,0.000912036
1823,just,j,20096,0.94,0.000911854
1837,German,j,20096,0.93,0.000911854
1829,kick,v,20092,0.94,0.000911673
1867,mirror,n,20081,0.92,0.000911173
1878,range,v,20067,0.92,0.000910538
1822,combination,n,20026,0.94,0.000908678
1848,frame,n,20016,0.93,0.000908224
1831,manner,n,20012,0.94,0.000908043
1786,warn,v,19996,0.97,0.000907317
1844,equal,j,19952,0.94,0.00090532
1992,beside,i,19952,0.86,0.00090532
1791,ourselves,p,19926,0.97,0.00090414
1830,part,r,19900,0.95,0.000902961
1894,bond,n,19856,0.92,0.000900964
1835,golden,j,19852,0.95,0.000900783
1891,opposition,n,19847,0.92,0.000900556
1919,tear,n,19819,0.9,0.000899285
1832,ancient,j,19818,0.95,0.00089924
1810,blame,v,19798,0.96,0.000898332
1909,mean,j,19792,0.91,0.00089806
1851,conservative,j,19778,0.94,0.000897425
1852,eliminate,v,19773,0.94,0.000897198
1863,division,n,19772,0.94,0.000897153
1965,league,n,19766,0.88,0.00089688
1814,late,r,19727,0.96,0.000895111
1849,typical,j,19724,0.95,0.000894975
1819,chain,n,19688,0.96,0.000893341
1859,producer,n,19679,0.94,0.000892933
1887,his,p,19663,0.93,0.000892207
1836,motion,n,19649,0.95,0.000891571
1821,branch,n,19633,0.96,0.000890845
1846,official,j,19628,0.95,0.000890619
1870,length,n,19624,0.94,0.000890437
2049,characteristic,n,19621,0.85,0.000890301
1872,rely,v,19614,0.94,0.000889983
1903,expectation,n,19603,0.92,0.000889484
1850,except,i,19594,0.95,0.000889076
1947,welfare,n,19580,0.9,0.000888441
1820,address,n,19564,0.97,0.000887715
1866,appeal,n,19561,0.95,0.000887578
1918,reference,n,19559,0.92,0.000887488
1847,forth,r,19531,0.96,0.000886217
1890,coverage,n,19522,0.94,0.000885809
1858,row,n,19519,0.95,0.000885673
1962,multiple,j,19512,0.89,0.000885355
1885,debt,n,19506,0.94,0.000885083
1861,meanwhile,r,19504,0.95,0.000884992
1839,solve,v,19501,0.96,0.000884856
1826,relief,n,19493,0.97,0.000884493
1855,trust,v,19482,0.95,0.000883994
1856,ocean,n,19421,0.96,0.000881226
1895,file,v,19416,0.94,0.000880999
1927,industrial,j,19413,0.92,0.000880863
1949,gray,j,19408,0.9,0.000880636
1923,account,v,19403,0.92,0.000880409
1853,host,n,19389,0.96,0.000879774
1889,nurse,n,19385,0.94,0.000879592
2021,AIDS,n,19384,0.87,0.000879547
1869,smart,j,19370,0.95,0.000878912
1948,vegetable,n,19363,0.91,0.000878594
1865,fix,v,19349,0.96,0.000877959
1916,beer,n,19349,0.93,0.000877959
1864,confirm,v,19327,0.96,0.000876961
1913,judgment,n,19315,0.93,0.000876416
1879,telephone,n,19311,0.95,0.000876235
1875,issue,v,19300,0.95,0.000875736
1911,pour,v,19300,0.93,0.000875736
1960,contemporary,j,19293,0.9,0.000875418
1845,long,c,19227,0.97,0.000872423
2059,assess,v,19220,0.86,0.000872106
1930,winner,n,19216,0.92,0.000871924
1928,cloud,n,19214,0.92,0.000871833
1877,back,v,19213,0.96,0.000871788
1898,era,n,19209,0.95,0.000871606
1881,attract,v,19197,0.96,0.000871062
2094,curriculum,n,19193,0.84,0.00087088
1888,tank,n,19158,0.95,0.000869292
1924,minister,n,19154,0.93,0.000869111
2090,interaction,n,19144,0.84,0.000868657
1842,used,j,19130,0.98,0.000868022
1906,now,c,19126,0.95,0.00086784
